"Latitude","Longitude"
40.2438,-74.7439
40.29538,-74.68154
40.29538,-74.68154
40.24697,-74.74245
40.24697,-74.74245
40.24488,-74.74222
40.24488,-74.74222
40.28026,-74.71638
40.28026,-74.71638
40.25229,-74.73368
40.25229,-74.73368
40.25486,-74.73808
40.25486,-74.73808
40.2411,-74.74712
40.2411,-74.74712
40.24431,-74.74821
40.24431,-74.74821
40.27294,-74.70866
40.27294,-74.70866
40.24565,-74.74168
40.27551,-74.7056
40.27551,-74.7056
40.29326,-74.68412
40.29326,-74.68412
40.27808,-74.67006
40.27808,-74.67006
40.24566,-74.74241
40.24566,-74.74241
40.28477,-74.69442
40.28477,-74.69442
40.28918,-74.67609
40.30311,-74.72489
40.30311,-74.72489
40.28082,-74.69916
40.28082,-74.69916
40.28082,-74.69916
40.24143,-74.74675
40.24143,-74.74675
40.30916,-74.69439
40.30916,-74.69439
40.27816,-74.70238
40.27816,-74.70238
40.27551,-74.7056
40.27551,-74.7056
40.26516,-74.71809
40.26516,-74.71809
40.2965,-74.74311
40.2965,-74.74311
40.31375,-74.71366
40.31375,-74.71366
40.278,-74.71843
40.278,-74.71843
40.278,-74.71843
40.278,-74.71843
40.29698,-74.67961
40.29698,-74.67961
40.28073,-74.71665
40.28073,-74.71665
40.25993,-74.71704
40.26327,-74.73692
40.26327,-74.73692
40.27499,-74.70569
40.27499,-74.70569
40.29709,-74.67948
40.29709,-74.67948
40.33018,-74.7171
40.33018,-74.7171
40.33018,-74.7171
40.25076,-74.74238
40.25076,-74.74238
40.2706,-74.71148
40.2706,-74.71148
40.32605,-74.69404
40.28386,-74.71464
40.28386,-74.71464
40.26693,-74.7151
40.26693,-74.7151
40.25828,-74.7264
40.25828,-74.7264
40.25828,-74.7264
40.29061,-74.68734
40.29061,-74.68734
40.28583,-74.69313
40.25411,-74.71995
40.26053,-74.74163
40.24697,-74.74245
40.24697,-74.74245
40.27727,-74.66966
40.27572,-74.70534
40.27572,-74.70534
40.28074,-74.67156
40.28074,-74.67156
40.30499,-74.69777
40.30499,-74.69777
40.28583,-74.69313
40.25039,-74.73595
40.25039,-74.73595
40.24843,-74.7277
40.24843,-74.7277
40.27274,-74.69569
40.27274,-74.69569
40.28742,-74.69119
40.27465,-74.70661
40.27465,-74.70661
40.31088,-74.71024
40.31088,-74.71024
40.27551,-74.7056
40.27551,-74.7056
40.30513,-74.68463
40.28595,-74.70149
40.28595,-74.70149
40.29012,-74.67656
40.27039,-74.71174
40.27039,-74.71174
40.28053,-74.73179
40.28053,-74.73179
40.28997,-74.70995
40.28997,-74.70995
40.29167,-74.68604
40.29167,-74.68604
40.266,-74.71692
40.266,-74.71692
40.31077,-74.71037
40.31077,-74.71037
40.30474,-74.69797
40.30474,-74.69797
40.30474,-74.69797
40.27079,-74.69162
40.27079,-74.69162
40.27039,-74.71174
40.27039,-74.71174
40.25725,-74.72762
40.25725,-74.72762
40.30914,-74.69439
40.30914,-74.69439
40.27359,-74.70788
40.27359,-74.70788
40.27572,-74.70534
40.27572,-74.70534
40.28742,-74.69119
40.25006,-74.73636
40.25006,-74.73636
40.28001,-74.71571
40.28001,-74.71571
40.28001,-74.71571
40.28001,-74.71571
40.26327,-74.73692
40.26327,-74.73692
40.26693,-74.7151
40.25281,-74.74213
40.24869,-74.73799
40.24869,-74.73799
40.27426,-74.70063
40.2922,-74.6854
40.2922,-74.6854
40.26404,-74.71524
40.26404,-74.71524
40.34055,-74.71268
40.34055,-74.71268
40.2896,-74.71025
40.2896,-74.71025
40.25555,-74.72964
40.25555,-74.72964
40.25281,-74.74213
40.25281,-74.74213
40.27572,-74.70534
40.27572,-74.70534
40.33365,-74.7184
40.33365,-74.7184
40.2458,-74.73216
40.2458,-74.73216
40.27465,-74.70661
40.27465,-74.70661
40.28848,-74.6899
40.28848,-74.6899
40.26251,-74.74091
40.29538,-74.68154
40.28985,-74.67643
40.28985,-74.67643
40.27091,-74.71111
40.27091,-74.71111
40.24531,-74.74208
40.24531,-74.74208
40.26054,-74.72367
40.26054,-74.72367
40.25073,-74.73554
40.25073,-74.73554
40.27465,-74.70661
40.27465,-74.70661
40.27465,-74.70661
40.27465,-74.70661
40.2458,-74.74247
40.2458,-74.74247
40.29645,-74.68025
40.29645,-74.68025
40.30581,-74.72198
40.30581,-74.72198
40.29029,-74.68772
40.29029,-74.68772
40.27516,-74.70624
40.27516,-74.70624
40.27555,-74.72003
40.27555,-74.72003
40.24198,-74.7461
40.24198,-74.7461
40.24889,-74.72691
40.24889,-74.72691
40.27395,-74.73353
40.27395,-74.73353
40.26155,-74.72244
40.26155,-74.72244
40.26155,-74.72244
40.26155,-74.72244
40.30311,-74.72489
40.30311,-74.72489
40.25251,-74.73334
40.25251,-74.73334
40.27145,-74.71045
40.27145,-74.71045
40.26819,-74.71421
40.26525,-74.74049
40.26525,-74.74049
40.24889,-74.72691
40.24889,-74.72691
40.26031,-74.72395
40.26031,-74.72395
40.29326,-74.68412
40.29326,-74.68412
40.24544,-74.75367
40.24544,-74.75367
40.27527,-74.70699
40.27527,-74.70699
40.29008,-74.68797
40.29008,-74.68797
40.29008,-74.68797
40.27808,-74.67006
40.27808,-74.67006
40.2743,-74.69863
40.2743,-74.69863
40.27359,-74.70788
40.27359,-74.70788
40.24826,-74.72717
40.24826,-74.72717
40.29061,-74.68734
40.29061,-74.68734
40.27274,-74.69569
40.27274,-74.69569
40.24554,-74.74231
40.24554,-74.74231
40.25039,-74.73595
40.25039,-74.73595
40.26936,-74.71275
40.25725,-74.72762
40.25725,-74.72762
40.27468,-74.70455
40.27468,-74.70455
40.24029,-74.74822
40.24029,-74.74822
40.28568,-74.73413
40.24889,-74.72691
40.27572,-74.70534
40.27572,-74.70534
40.27572,-74.70534
40.2673,-74.74037
40.2673,-74.74037
40.30367,-74.7514
40.30367,-74.7514
40.266,-74.71692
40.266,-74.71692
40.28955,-74.68862
40.28955,-74.68862
40.26054,-74.72367
40.26054,-74.72367
40.2922,-74.6854
40.2922,-74.6854
40.28026,-74.71638
40.28026,-74.71638
40.25213,-74.74023
40.25213,-74.74023
40.27395,-74.73353
40.27395,-74.73353
40.30499,-74.69777
40.30499,-74.69777
40.29645,-74.68025
40.29645,-74.68025
40.24488,-74.74222
40.24488,-74.74222
40.24554,-74.74231
40.24554,-74.74231
40.28074,-74.67156
40.28074,-74.67156
40.28074,-74.67156
40.26527,-74.71795
40.26527,-74.71795
40.28637,-74.69249
40.28637,-74.69249
40.27892,-74.70147
40.27892,-74.70147
40.27146,-74.73672
40.27146,-74.73672
40.27146,-74.73672
40.30311,-74.72489
40.30311,-74.72489
40.27579,-74.71072
40.27579,-74.71072
40.26933,-74.71303
40.26319,-74.73655
40.26319,-74.73655
40.24198,-74.7461
40.24198,-74.7461
40.28637,-74.69249
40.28637,-74.69249
40.29931,-74.7281
40.29931,-74.7281
40.27465,-74.70661
40.27465,-74.70661
40.28073,-74.71665
40.28073,-74.71665
40.26783,-74.71453
40.2673,-74.74037
40.2673,-74.74037
40.2673,-74.74037
40.24554,-74.74231
40.24554,-74.74231
40.2806,-74.67149
40.2806,-74.67149
40.27422,-74.70712
40.27422,-74.70712
40.27422,-74.70712
40.33403,-74.71867
40.33403,-74.71867
40.33403,-74.71867
40.26987,-74.7124
40.26987,-74.7124
40.24665,-74.73062
40.27519,-74.70598
40.27519,-74.70598
40.27519,-74.70598
40.27519,-74.70598
40.27519,-74.70598
40.28546,-74.73226
40.28546,-74.73226
40.24488,-74.74222
40.24488,-74.74222
40.29485,-74.68219
40.29485,-74.68219
40.29485,-74.68219
40.25857,-74.71769
40.25857,-74.71769
40.27145,-74.71045
40.27145,-74.71045
40.27145,-74.71045
40.27539,-74.70792
40.27539,-74.70792
40.26375,-74.71531
40.26375,-74.71531
40.266,-74.71692
40.266,-74.71692
40.27505,-74.70588
40.27505,-74.70588
40.24842,-74.74259
40.24842,-74.74259
40.28999,-74.75704
40.28999,-74.75704
40.27657,-74.70432
40.27657,-74.70432
40.27519,-74.70643
40.27519,-74.70643
40.27511,-74.70607
40.27511,-74.70607
40.24198,-74.7461
40.24198,-74.7461
40.2922,-74.6854
40.2922,-74.6854
40.27124,-74.6708
40.27124,-74.6708
40.27124,-74.6708
40.30751,-74.71887
40.30751,-74.71887
40.30751,-74.71887
40.31015,-74.71116
40.28317,-74.69634
40.30792,-74.69537
40.30792,-74.69537
40.2913,-74.73406
40.2913,-74.73406
40.25816,-74.72653
40.25816,-74.72653
40.27243,-74.67011
40.27243,-74.67011
40.24838,-74.72759
40.24839,-74.72752
40.26693,-74.7151
40.28637,-74.69249
40.28637,-74.69249
40.2706,-74.71148
40.2706,-74.71148
40.2706,-74.71148
40.27039,-74.71174
40.29698,-74.67961
40.2673,-74.74037
40.2673,-74.74037
40.27511,-74.70607
40.27511,-74.70607
40.27995,-74.71715
40.27995,-74.71715
40.24488,-74.74222
40.24488,-74.74222
40.28386,-74.71464
40.28386,-74.71464
40.24251,-74.74545
40.24251,-74.74545
40.27625,-74.7047
40.27625,-74.7047
40.27625,-74.7047
40.26166,-74.72231
40.26166,-74.72231
40.26166,-74.72231
40.26166,-74.72231
40.29372,-74.73298
40.29372,-74.73298
40.29372,-74.73298
40.27929,-74.69197
40.27929,-74.69197
40.27039,-74.71174
40.27039,-74.71174
40.24842,-74.74259
40.24842,-74.74259
40.28317,-74.69634
40.28317,-74.69634
40.26549,-74.71523
40.26549,-74.71523
40.2542,-74.73128
40.2542,-74.73128
40.26404,-74.71524
40.26404,-74.71524
40.29592,-74.6809
40.29592,-74.6809
40.27294,-74.70866
40.27294,-74.70866
40.25634,-74.7369
40.29931,-74.7281
40.29931,-74.7281
40.28762,-74.71183
40.28762,-74.71183
40.28637,-74.69249
40.28637,-74.69249
40.24488,-74.74222
40.24488,-74.74222
40.29008,-74.68797
40.29008,-74.68797
40.26166,-74.72231
40.26166,-74.72231
40.2853,-74.69377
40.2853,-74.69377
40.31844,-74.69813
40.28933,-74.68887
40.28933,-74.68887
40.2853,-74.69377
40.2853,-74.69377
40.2853,-74.69377
40.27536,-74.70773
40.27536,-74.70773
40.25073,-74.73554
40.25073,-74.73554
40.32393,-74.71558
40.28074,-74.67156
40.28074,-74.67156
40.24697,-74.74245
40.26122,-74.72285
40.26122,-74.72285
40.28013,-74.71604
40.26404,-74.71524
40.2922,-74.6854
40.2922,-74.6854
40.27579,-74.71072
40.27579,-74.71072
40.29061,-74.68734
40.29061,-74.68734
40.24188,-74.75072
40.24188,-74.75072
40.24896,-74.72906
40.29167,-74.68604
40.29167,-74.68604
40.28544,-74.72379
40.28544,-74.72379
40.28991,-74.73359
40.28991,-74.73359
40.2438,-74.7439
40.2438,-74.7439
40.28359,-74.69582
40.28359,-74.69582
40.24942,-74.72628
40.24942,-74.72628
40.25213,-74.74023
40.29061,-74.68734
40.29061,-74.68734
40.29061,-74.68734
40.29061,-74.68734
40.27465,-74.70661
40.27465,-74.70661
40.25015,-74.74212
40.25015,-74.74212
40.24554,-74.74182
40.27251,-74.70917
40.27251,-74.70917
40.30914,-74.69439
40.30914,-74.69439
40.30914,-74.69439
40.30914,-74.69439
40.29931,-74.7281
40.29931,-74.7281
40.28955,-74.68862
40.28955,-74.68862
40.2806,-74.67149
40.2806,-74.67149
40.29632,-74.73085
40.29632,-74.73085
40.24188,-74.75072
40.27511,-74.70607
40.27511,-74.70607
40.27274,-74.69569
40.27274,-74.69569
40.24488,-74.74222
40.24488,-74.74222
40.24889,-74.72691
40.24889,-74.72691
40.29167,-74.68604
40.29167,-74.68604
40.28861,-74.72918
40.28861,-74.72918
40.27372,-74.73376
40.27372,-74.73376
40.29379,-74.68347
40.29379,-74.68347
40.29379,-74.68347
40.31111,-74.70998
40.24029,-74.74822
40.24029,-74.74822
40.24029,-74.74822
40.24029,-74.74822
40.26054,-74.72367
40.26054,-74.72367
40.24088,-74.74737
40.24088,-74.74737
40.28981,-74.73324
40.28981,-74.73324
40.24869,-74.73799
40.24869,-74.73799
40.24869,-74.73799
40.29379,-74.68347
40.29379,-74.68347
40.29379,-74.68347
40.27465,-74.70661
40.27465,-74.70661
40.27465,-74.70661
40.28715,-74.73286
40.28715,-74.73286
40.26705,-74.71471
40.26705,-74.71471
40.29538,-74.68154
40.29538,-74.68154
40.27505,-74.70588
40.27505,-74.70588
40.24752,-74.72663
40.24889,-74.72691
40.26076,-74.7234
40.26076,-74.7234
40.29358,-74.73999
40.29358,-74.73999
40.28602,-74.70321
40.24835,-74.73839
40.24835,-74.73839
40.28104,-74.69891
40.29072,-74.73392
40.29072,-74.73392
40.24779,-74.73908
40.24779,-74.73908
40.27243,-74.73425
40.25229,-74.73368
40.25229,-74.73368
40.27203,-74.69524
40.29008,-74.68797
40.29008,-74.68797
40.24488,-74.74222
40.29167,-74.68604
40.29167,-74.68604
40.2922,-74.6854
40.26936,-74.71275
40.25126,-74.72337
40.29258,-74.73386
40.26321,-74.74067
40.26321,-74.74067
40.24209,-74.74598
40.24209,-74.74598
40.24392,-74.74378
40.24392,-74.74378
40.24488,-74.74244
40.24488,-74.74244
40.2673,-74.74037
40.2673,-74.74037
40.24554,-74.74231
40.24554,-74.74231
40.24566,-74.74241
40.24251,-74.74545
40.24251,-74.74545
40.25981,-74.72463
40.24143,-74.74675
40.27929,-74.69197
40.27929,-74.69197
40.28563,-74.71754
40.28563,-74.71754
40.2862,-74.70822
40.2862,-74.70822
40.2862,-74.70822
40.28179,-74.69387
40.28534,-74.72313
40.28534,-74.72313
40.28534,-74.72313
40.27506,-74.69071
40.27506,-74.69071
40.27506,-74.69071
40.2765,-74.6909
40.2765,-74.6909
40.28668,-74.75282
40.28723,-74.75836
40.27506,-74.69071
40.27506,-74.69071
40.28628,-74.70314
40.28628,-74.70314
40.28599,-74.70167
40.2868,-74.74909
40.2868,-74.74909
40.27216,-74.69098
40.27216,-74.69098
40.27216,-74.69098
40.27216,-74.69098
40.28627,-74.70636
40.28627,-74.70636
40.2829,-74.69511
40.2862,-74.70822
40.28543,-74.72687
40.28543,-74.72687
40.28555,-74.7306
40.28555,-74.7306
40.28387,-74.69651
40.28387,-74.69651
40.28536,-74.72499
40.28536,-74.72499
40.28536,-74.72499
40.28587,-74.73618
40.28387,-74.69651
40.28387,-74.69651
40.28587,-74.73618
40.28587,-74.73618
40.28563,-74.71754
40.28563,-74.71754
40.28539,-74.72127
40.28539,-74.72127
40.28562,-74.73246
40.28562,-74.73246
40.28628,-74.70314
40.28628,-74.70314
40.28595,-74.70149
40.28595,-74.70149
40.28595,-74.70149
40.28543,-74.72687
40.28543,-74.72687
40.27929,-74.69197
40.28559,-74.70024
40.28559,-74.70024
40.28597,-74.71195
40.28597,-74.71195
40.27791,-74.69133
40.28597,-74.71195
40.28597,-74.71195
40.28543,-74.72687
40.28543,-74.72687
40.28543,-74.72687
40.28543,-74.72687
40.28543,-74.72687
40.28179,-74.69387
40.28179,-74.69387
40.28559,-74.70024
40.27506,-74.69071
40.27216,-74.69098
40.2868,-74.74909
40.2868,-74.74909
40.27791,-74.69133
40.27791,-74.69133
40.28649,-74.73982
40.28595,-74.70149
40.28595,-74.71232
40.28595,-74.71232
40.28595,-74.71232
40.28628,-74.70314
40.28628,-74.70314
40.2868,-74.74909
40.28543,-74.72687
40.28543,-74.72687
40.28602,-74.70321
40.2862,-74.70822
40.2862,-74.70822
40.28541,-74.69973
40.27929,-74.69197
40.27929,-74.69197
40.27929,-74.69197
40.28472,-74.69806
40.2862,-74.70822
40.28587,-74.73618
40.2765,-74.6909
40.2765,-74.6909
40.28723,-74.75836
40.28563,-74.71754
40.28563,-74.71754
40.28559,-74.70024
40.28559,-74.70024
40.28559,-74.70024
40.28381,-74.69556
40.28381,-74.69556
40.28608,-74.7101
40.28608,-74.7101
40.28608,-74.7101
40.2829,-74.69511
40.2829,-74.69511
40.28586,-74.71381
40.28563,-74.71754
40.28563,-74.71754
40.27929,-74.69197
40.27929,-74.69197
40.27929,-74.69197
40.27929,-74.69197
40.27506,-74.69071
40.27506,-74.69071
40.28387,-74.69651
40.28387,-74.69651
40.28569,-74.73432
40.28569,-74.73432
40.28699,-74.74537
40.28597,-74.71195
40.28619,-74.7045
40.28619,-74.7045
40.28597,-74.71195
40.27216,-74.69098
40.28534,-74.72313
40.28179,-74.69387
40.28628,-74.70314
40.28628,-74.70314
40.28387,-74.69651
40.28677,-74.75469
40.28677,-74.75469
40.28569,-74.73432
40.28569,-74.73432
40.28587,-74.73618
40.28559,-74.70024
40.2876,-74.76017
40.28472,-74.69806
40.28387,-74.69651
40.2862,-74.70822
40.27929,-74.69197
40.27929,-74.69197
40.27929,-74.69197
40.27929,-74.69197
40.27929,-74.69197
40.28628,-74.70314
40.28534,-74.72313
40.28534,-74.72313
40.2765,-74.6909
40.2765,-74.6909
40.28628,-74.70314
40.28628,-74.70314
40.2862,-74.70822
40.2862,-74.70822
40.27929,-74.69197
40.27929,-74.69197
40.2862,-74.70822
40.2862,-74.70822
40.2862,-74.70822
40.28628,-74.70314
40.28628,-74.70314
40.28608,-74.70203
40.28597,-74.71195
40.28597,-74.71195
40.28574,-74.71568
40.28574,-74.71568
40.28574,-74.71568
40.28608,-74.7101
40.28608,-74.7101
40.28608,-74.7101
40.27506,-74.69071
40.27506,-74.69071
40.28668,-74.75282
40.28668,-74.75282
40.28569,-74.73432
40.28587,-74.73618
40.27929,-74.69197
40.27929,-74.69197
40.2862,-74.70822
40.2862,-74.70822
40.28563,-74.71754
40.28699,-74.74537
40.28543,-74.72687
40.28543,-74.72687
40.28536,-74.72499
40.28536,-74.72499
40.28574,-74.71568
40.28574,-74.71568
40.28628,-74.70314
40.28628,-74.70314
40.28699,-74.74537
40.27929,-74.69197
40.28419,-74.73184
40.28419,-74.73184
40.28587,-74.73618
40.28587,-74.73618
40.27929,-74.69197
40.27929,-74.69197
40.28587,-74.73618
40.28587,-74.73618
40.28628,-74.70314
40.28563,-74.71754
40.28563,-74.71754
40.28563,-74.71754
40.28563,-74.71754
40.28563,-74.71754
40.27929,-74.69197
40.27929,-74.69197
40.28595,-74.70149
40.28563,-74.71754
40.28541,-74.69973
40.28541,-74.69973
40.28543,-74.72687
40.28543,-74.72687
40.28595,-74.70149
40.28563,-74.71754
40.28563,-74.71754
40.28699,-74.74537
40.28699,-74.74537
40.27929,-74.69197
40.27929,-74.69197
40.2829,-74.69511
40.2829,-74.69511
40.28602,-74.70321
40.28695,-74.7435
40.28586,-74.71381
40.28586,-74.71381
40.28586,-74.71381
40.28586,-74.71381
40.28586,-74.71381
40.28534,-74.72313
40.28534,-74.72313
40.28563,-74.71754
40.28563,-74.71754
40.27929,-74.69197
40.27929,-74.69197
40.28559,-74.70024
40.28563,-74.71754
40.2829,-74.69511
40.28628,-74.70314
40.28628,-74.70314
40.28536,-74.72499
40.28536,-74.72499
40.28628,-74.70314
40.28608,-74.7101
40.28608,-74.7101
40.28387,-74.69651
40.28387,-74.69651
40.28387,-74.69651
40.28387,-74.69651
40.27929,-74.69197
40.27929,-74.69197
40.28619,-74.7045
40.27506,-74.69071
40.27506,-74.69071
40.28472,-74.69806
40.28472,-74.69806
40.27791,-74.69133
40.27791,-74.69133
40.28619,-74.7045
40.28619,-74.7045
40.28608,-74.7101
40.28608,-74.7101
40.28595,-74.70149
40.28574,-74.71568
40.28574,-74.71568
40.27941,-74.67083
40.27941,-74.67083
40.27941,-74.67083
40.27424,-74.74935
40.27424,-74.74935
40.2922,-74.6854
40.2922,-74.6854
40.2683,-74.74018
40.2683,-74.74018
40.28074,-74.67156
40.28074,-74.67156
40.27071,-74.7381
40.2438,-74.73488
40.2438,-74.73488
40.27071,-74.7381
40.27071,-74.7381
40.29061,-74.68734
40.29061,-74.68734
40.24554,-74.74231
40.24554,-74.74231
40.28114,-74.67179
40.28114,-74.67179
40.27386,-74.74811
40.27386,-74.74811
40.30311,-74.72489
40.30311,-74.72489
40.32318,-74.69701
40.32318,-74.69701
40.28057,-74.67147
40.28057,-74.67147
40.29072,-74.73392
40.29072,-74.73392
40.25251,-74.73334
40.25251,-74.73334
40.32767,-74.79892
40.32767,-74.79892
40.32767,-74.79892
40.32785,-74.79099
40.32785,-74.79099
40.32752,-74.79894
40.32752,-74.79894
40.33201,-74.79833
40.33201,-74.79833
40.32999,-74.7986
40.32999,-74.7986
40.32999,-74.7986
40.32999,-74.7986
40.32999,-74.7986
40.32117,-74.79035
40.32985,-74.79862
40.32985,-74.79862
40.33172,-74.79837
40.33172,-74.79837
40.33172,-74.79837
40.33172,-74.79837
40.33187,-74.79835
40.33187,-74.79835
40.32738,-74.79895
40.32738,-74.79895
40.32752,-74.79894
40.32752,-74.79894
40.328,-74.79103
40.328,-74.79103
40.328,-74.79103
40.32738,-74.79895
40.32738,-74.79895
40.33187,-74.79835
40.33187,-74.79835
40.32378,-74.79059
40.32378,-74.79059
40.32738,-74.79895
40.32738,-74.79895
40.32796,-74.79887
40.32796,-74.79887
40.33639,-74.79322
40.32738,-74.79895
40.32738,-74.79895
40.32738,-74.79895
40.32738,-74.79895
40.33014,-74.79858
40.33014,-74.79858
40.33188,-74.7989
40.33188,-74.7989
40.33194,-74.79833
40.33194,-74.79833
40.33194,-74.79833
40.33194,-74.79833
40.32999,-74.7986
40.32999,-74.7986
40.32233,-74.79047
40.32807,-74.79096
40.32807,-74.79096
40.32731,-74.79871
40.32731,-74.79871
40.32999,-74.7986
40.32999,-74.7986
40.33146,-74.77756
40.33146,-74.77756
40.33216,-74.79831
40.33216,-74.79831
40.32752,-74.79894
40.32752,-74.79894
40.32738,-74.79895
40.32738,-74.79895
40.33216,-74.79831
40.33216,-74.79831
40.33216,-74.79831
40.32999,-74.7986
40.32999,-74.7986
40.328,-74.79103
40.328,-74.79103
40.33172,-74.79837
40.33172,-74.79837
40.33172,-74.79837
40.33201,-74.79833
40.33201,-74.79833
40.33201,-74.79833
40.31688,-74.78947
40.31688,-74.78947
40.31688,-74.78947
40.32738,-74.79895
40.32738,-74.79895
40.32805,-74.79114
40.32805,-74.79114
40.34966,-74.65972
40.34966,-74.65972
40.34564,-74.66082
40.34564,-74.66082
40.34979,-74.6598
40.34979,-74.6598
40.34302,-74.6607
40.34463,-74.67027
40.34463,-74.67027
40.35025,-74.65756
40.35025,-74.65756
40.34286,-74.67212
40.34286,-74.67212
40.35327,-74.6679
40.35327,-74.6679
40.35169,-74.65298
40.35169,-74.65298
40.35399,-74.64536
40.35399,-74.64536
40.35117,-74.66041
40.35117,-74.66041
40.34886,-74.66258
40.34886,-74.66258
40.35223,-74.65121
40.35223,-74.65121
40.34996,-74.65863
40.34655,-74.66468
40.34655,-74.66468
40.34932,-74.66097
40.34932,-74.66097
40.34791,-74.67593
40.34791,-74.67593
40.35173,-74.66678
40.35173,-74.66678
40.35173,-74.66678
40.34957,-74.66007
40.34957,-74.66007
40.35327,-74.6679
40.35327,-74.6679
40.34286,-74.6608
40.34286,-74.6608
40.34295,-74.66087
40.34295,-74.66087
40.34368,-74.67116
40.34368,-74.67116
40.35397,-74.64554
40.35397,-74.64554
40.34295,-74.66087
40.34295,-74.66087
40.35325,-74.66129
40.35325,-74.66129
40.34679,-74.66169
40.34679,-74.66169
40.35114,-74.64335
40.35114,-74.64335
40.34966,-74.65974
40.34966,-74.65974
40.35164,-74.65315
40.35164,-74.65315
40.3512,-74.65457
40.3512,-74.65457
40.34827,-74.66452
40.34827,-74.66452
40.35191,-74.65227
40.35191,-74.65227
40.34622,-74.66782
40.34622,-74.66782
40.35228,-74.65104
40.35114,-74.64335
40.35114,-74.64335
40.34463,-74.67027
40.34463,-74.67027
40.35015,-74.65792
40.35015,-74.65792
40.35587,-74.66242
40.35587,-74.66242
40.3478,-74.65504
40.3478,-74.65504
40.34463,-74.67027
40.34463,-74.67027
40.35175,-74.64382
40.34856,-74.66364
40.34856,-74.66364
40.35478,-74.66907
40.35478,-74.66907
40.3478,-74.66507
40.3478,-74.66507
40.35394,-74.64554
40.35394,-74.64554
40.35593,-74.66986
40.35593,-74.66986
40.34471,-74.66026
40.34471,-74.66026
40.34964,-74.64826
40.34302,-74.6607
40.34302,-74.6607
40.3475,-74.6548
40.3475,-74.6548
40.3475,-74.6548
40.35327,-74.6679
40.35327,-74.6679
40.35076,-74.66023
40.35076,-74.66023
40.34854,-74.6764
40.34703,-74.67526
40.34703,-74.67526
40.3485,-74.66382
40.3485,-74.66382
40.35186,-74.66071
40.35186,-74.66071
40.34992,-74.67063
40.34494,-74.66594
40.34494,-74.66594
40.35043,-74.66592
40.35043,-74.66592
40.34886,-74.66258
40.34886,-74.66258
40.34886,-74.66258
40.34886,-74.66258
40.34886,-74.66258
40.34886,-74.66258
40.34886,-74.66258
40.3478,-74.66507
40.3478,-74.66507
40.35131,-74.65422
40.34827,-74.66452
40.34827,-74.66452
40.34401,-74.65996
40.34401,-74.65996
40.34854,-74.66368
40.34854,-74.66368
40.35196,-74.65209
40.35196,-74.65209
40.35191,-74.65227
40.35191,-74.65227
40.34499,-74.66039
40.34499,-74.66039
40.35633,-74.63988
40.35633,-74.63988
40.35465,-74.66897
40.35465,-74.66897
40.35043,-74.66592
40.34463,-74.67027
40.34463,-74.67027
40.34508,-74.65295
40.34886,-74.66258
40.34886,-74.66258
40.34886,-74.66258
40.34295,-74.66087
40.34295,-74.66087
40.3485,-74.66382
40.3485,-74.66382
40.3478,-74.66507
40.3478,-74.66507
40.35223,-74.65121
40.35223,-74.65121
40.34866,-74.66328
40.34866,-74.66328
40.344,-74.67297
40.344,-74.67297
40.35275,-74.64458
40.35928,-74.64966
40.35928,-74.64966
40.35517,-74.66212
40.35517,-74.66212
40.34791,-74.67593
40.34791,-74.67593
40.35026,-74.65699
40.35026,-74.65699
40.35581,-74.64102
40.34295,-74.66087
40.34996,-74.65863
40.34996,-74.65863
40.34989,-74.67083
40.34989,-74.67083
40.34302,-74.6607
40.34302,-74.6607
40.35378,-74.66829
40.35378,-74.66829
40.35378,-74.66829
40.34302,-74.6607
40.34302,-74.6607
40.35172,-74.66065
40.35172,-74.66065
40.35327,-74.6679
40.35327,-74.6679
40.35516,-74.66936
40.34927,-74.65618
40.34927,-74.65618
40.34295,-74.66087
40.34295,-74.66087
40.34932,-74.66097
40.34932,-74.66097
40.34302,-74.6607
40.34927,-74.65618
40.34927,-74.65618
40.35404,-74.64518
40.35404,-74.64518
40.35327,-74.6679
40.35327,-74.6679
40.34886,-74.66258
40.34886,-74.66258
40.34886,-74.66258
40.34886,-74.66258
40.34286,-74.67212
40.34286,-74.67212
40.3473,-74.66207
40.3473,-74.66207
40.34842,-74.67632
40.34842,-74.67632
40.35662,-74.65972
40.35662,-74.65972
40.3463,-74.66767
40.3463,-74.66767
40.34932,-74.66097
40.34932,-74.66097
40.35043,-74.66592
40.35043,-74.66592
40.35043,-74.66592
40.34737,-74.6547
40.34737,-74.6547
40.34932,-74.66097
40.34932,-74.66097
40.3485,-74.66382
40.3485,-74.66382
40.35399,-74.64536
40.35399,-74.64536
40.3503,-74.65738
40.3503,-74.65738
40.34775,-74.655
40.34775,-74.655
40.34437,-74.66196
40.34437,-74.66196
40.34655,-74.66468
40.34655,-74.66468
40.35314,-74.6678
40.35314,-74.6678
40.35023,-74.64611
40.35023,-74.64611
40.35023,-74.64611
40.35453,-74.66888
40.34996,-74.65863
40.34996,-74.65863
40.35611,-74.64037
40.35611,-74.64037
40.35611,-74.64037
40.35611,-74.64037
40.3503,-74.65738
40.3503,-74.65738
40.3503,-74.65738
40.3521,-74.65483
40.3521,-74.65483
40.3477,-74.66522
40.3477,-74.66522
40.34932,-74.66097
40.34932,-74.66097
40.35723,-74.66964
40.35723,-74.66964
40.35327,-74.6679
40.35327,-74.6679
40.35057,-74.65649
40.35057,-74.65649
40.34302,-74.6607
40.34302,-74.6607
